DateTime,T,P,U,Ff,Td,Elec_Consumption
2017-05-19 06:00:00+00:00,18.5,761.2,50.5,3.5,8.0,458.4
2017-05-19 07:00:00+00:00,20.5,761.2,49.5,3.5,9.5,512.4
2017-05-19 08:00:00+00:00,21.5,762.0,45.5,3.5,9.0,606.6
2017-05-19 09:00:00+00:00,23.0,762.0,38.0,5.0,8.0,673.8
2017-05-19 10:00:00+00:00,23.0,762.0,45.5,5.0,10.5,704.4
2017-05-19 11:00:00+00:00,25.0,761.2,40.5,5.5,10.5,721.2
2017-05-19 12:00:00+00:00,25.5,761.2,33.0,6.0,8.0,748.8
2017-05-19 13:00:00+00:00,25.5,761.2,34.0,6.5,8.5,740.4
2017-05-19 14:00:00+00:00,25.5,761.2,38.0,5.5,10.0,741.6
2017-05-19 15:00:00+00:00,25.0,761.2,40.5,5.0,10.5,728.4
2017-05-19 16:00:00+00:00,24.5,760.85,40.0,5.0,10.0,723.6
2017-05-19 17:00:00+00:00,23.0,760.5,44.0,4.5,10.0,673.2
2017-05-19 18:00:00+00:00,23.0,760.5,45.5,5.0,10.5,478.2
2017-05-19 19:00:00+00:00,21.5,760.5,51.5,6.0,11.0,468.6
2017-05-19 20:00:00+00:00,20.5,760.5,65.0,5.0,13.5,439.8
2017-05-19 21:00:00+00:00,20.0,760.85,73.5,4.5,15.0,420.0
2017-05-19 22:00:00+00:00,20.0,760.85,66.5,4.0,13.5,351.6
2017-05-19 23:00:00+00:00,20.0,760.85,71.0,6.0,14.5,316.2
2017-05-20 00:00:00+00:00,18.0,761.2,88.0,2.5,16.0,280.2
2017-05-20 01:00:00+00:00,16.0,761.2,88.0,3.5,14.0,269.4
2017-05-20 02:00:00+00:00,14.5,760.5,74.5,4.0,10.0,270.0
2017-05-20 03:00:00+00:00,15.0,760.5,82.0,2.0,12.0,274.2
2017-05-20 04:00:00+00:00,14.5,760.5,85.0,2.0,12.0,279.6
2017-05-20 05:00:00+00:00,14.5,760.5,79.5,1.0,11.0,283.2
2017-05-20 06:00:00+00:00,15.0,761.2,88.0,1.0,13.0,282.0
2017-05-20 07:00:00+00:00,17.0,761.2,85.5,2.0,14.5,290.4
2017-05-20 08:00:00+00:00,18.0,761.2,83.0,2.0,15.0,433.2
2017-05-20 09:00:00+00:00,18.5,761.2,78.0,4.0,14.5,525.0
2017-05-20 10:00:00+00:00,19.5,761.2,68.5,4.0,13.5,546.0
2017-05-20 11:00:00+00:00,17.0,761.6,73.0,4.5,12.0,547.8
2017-05-20 12:00:00+00:00,16.0,762.0,79.5,2.0,12.5,570.0
2017-05-20 13:00:00+00:00,18.5,762.0,70.5,3.0,13.0,418.2
2017-05-20 14:00:00+00:00,19.5,762.0,64.0,2.0,12.5,411.6
2017-05-20 15:00:00+00:00,20.0,761.6,62.0,5.5,12.5,432.0
2017-05-20 16:00:00+00:00,21.0,761.2,57.0,6.0,12.0,411.0
2017-05-20 17:00:00+00:00,20.0,761.2,58.0,6.5,11.5,423.0
2017-05-20 18:00:00+00:00,20.0,761.2,62.0,4.5,12.5,394.8
2017-05-20 19:00:00+00:00,19.0,761.2,70.5,3.5,13.5,398.4
2017-05-20 20:00:00+00:00,18.0,761.2,68.0,2.5,12.0,384.6
2017-05-20 21:00:00+00:00,17.0,761.6,73.0,1.5,12.0,358.2
2017-05-20 22:00:00+00:00,16.0,762.0,72.0,2.0,11.0,312.6
2017-05-20 23:00:00+00:00,14.5,762.0,77.0,1.0,10.5,301.8
2017-05-21 00:00:00+00:00,14.0,762.0,77.0,1.0,10.0,277.8
2017-05-21 01:00:00+00:00,12.5,762.0,85.0,1.5,10.0,279.0
2017-05-21 02:00:00+00:00,13.0,762.0,82.0,3.0,10.0,279.0
2017-05-21 03:00:00+00:00,13.5,762.0,79.5,2.0,10.0,279.0
2017-05-21 04:00:00+00:00,14.0,761.2,77.0,2.5,10.0,277.8
2017-05-21 05:00:00+00:00,13.0,761.2,77.0,3.0,9.0,276.6
2017-05-21 06:00:00+00:00,13.0,761.2,77.0,3.0,9.0,273.6
2017-05-21 07:00:00+00:00,14.0,761.2,74.5,3.5,9.5,274.8
2017-05-21 08:00:00+00:00,15.5,761.2,72.0,5.0,10.5,282.0
2017-05-21 09:00:00+00:00,17.5,761.2,66.0,6.0,11.0,302.4
2017-05-21 10:00:00+00:00,20.5,762.0,54.5,7.0,11.0,348.0
2017-05-21 11:00:00+00:00,21.5,762.0,47.0,7.0,9.5,355.2
2017-05-21 12:00:00+00:00,22.5,762.0,41.0,6.0,8.5,377.4
2017-05-21 13:00:00+00:00,24.0,762.0,39.0,7.5,9.0,385.2
2017-05-21 14:00:00+00:00,24.0,762.0,39.0,8.0,9.0,386.4
2017-05-21 15:00:00+00:00,23.5,762.0,40.0,8.5,9.0,390.0
2017-05-21 16:00:00+00:00,23.0,762.0,39.5,7.5,8.5,375.0
2017-05-21 17:00:00+00:00,23.5,762.0,38.5,6.0,8.5,389.4
2017-05-21 18:00:00+00:00,23.0,762.0,41.0,6.5,9.0,374.4
2017-05-21 19:00:00+00:00,22.5,762.0,42.5,5.5,9.0,382.2
2017-05-21 20:00:00+00:00,21.0,762.0,46.0,3.5,9.0,376.2
2017-05-21 21:00:00+00:00,21.0,762.8,46.0,1.0,9.0,343.2
2017-05-21 22:00:00+00:00,18.0,763.15,64.0,1.0,11.0,316.8
2017-05-21 23:00:00+00:00,17.5,763.5,64.0,2.0,10.5,301.2
2017-05-22 00:00:00+00:00,16.5,763.5,61.0,2.0,9.0,291.6
2017-05-22 01:00:00+00:00,16.0,763.5,63.0,2.0,9.0,285.6
2017-05-22 02:00:00+00:00,14.5,763.5,70.0,1.5,9.0,285.0
2017-05-22 03:00:00+00:00,14.5,763.5,70.0,1.0,9.0,283.8
2017-05-22 04:00:00+00:00,15.0,762.8,68.0,2.5,9.0,290.4
2017-05-22 05:00:00+00:00,13.5,762.8,74.5,2.0,9.0,379.8
2017-05-22 06:00:00+00:00,14.5,762.8,74.5,2.0,10.0,449.4
2017-05-22 07:00:00+00:00,17.0,763.15,66.0,1.5,10.5,522.0
2017-05-22 08:00:00+00:00,19.5,763.5,58.0,1.5,11.0,630.6
2017-05-22 09:00:00+00:00,21.5,763.5,50.0,1.5,10.5,685.8
2017-05-22 10:00:00+00:00,23.5,763.5,42.5,1.5,10.0,712.8
2017-05-22 11:00:00+00:00,24.5,763.5,38.5,3.0,9.5,723.0
2017-05-22 12:00:00+00:00,25.5,763.5,35.0,3.5,9.0,757.8
2017-05-22 13:00:00+00:00,25.5,763.15,32.0,3.5,7.5,749.4
2017-05-22 14:00:00+00:00,25.5,762.8,35.0,4.5,9.0,736.8
2017-05-22 15:00:00+00:00,25.5,762.8,35.0,4.0,9.0,743.4
2017-05-22 16:00:00+00:00,24.5,762.8,34.0,4.0,7.5,716.4
2017-05-22 17:00:00+00:00,24.0,762.8,40.0,4.0,9.5,680.4
2017-05-22 18:00:00+00:00,24.0,762.8,40.0,3.0,9.5,493.8
2017-05-22 19:00:00+00:00,22.5,762.8,45.5,2.5,10.0,464.4
2017-05-22 20:00:00+00:00,20.5,762.8,53.0,2.0,10.5,444.6
2017-05-22 21:00:00+00:00,19.0,762.8,62.0,1.0,11.5,413.4
2017-05-22 22:00:00+00:00,18.0,763.15,66.0,2.0,11.5,358.2
2017-05-22 23:00:00+00:00,18.0,762.8,58.0,2.0,9.5,327.0
2017-05-23 00:00:00+00:00,17.0,762.8,59.0,2.0,9.0,295.8
2017-05-23 01:00:00+00:00,16.5,762.8,63.5,1.0,9.5,283.2
2017-05-23 02:00:00+00:00,15.0,762.8,70.0,1.0,9.5,276.6
2017-05-23 03:00:00+00:00,16.0,762.8,59.0,2.0,8.0,282.0
2017-05-23 04:00:00+00:00,14.5,762.8,70.0,1.5,9.0,283.8
2017-05-23 05:00:00+00:00,13.0,762.8,79.5,2.0,9.5,353.4
2017-05-23 06:00:00+00:00,15.0,762.8,72.5,2.0,10.0,453.0
2017-05-23 07:00:00+00:00,17.0,763.15,64.0,1.0,10.0,514.8
2017-05-23 08:00:00+00:00,19.0,763.5,58.0,1.5,10.5,608.4
2017-05-23 09:00:00+00:00,21.0,763.5,55.0,2.0,11.5,658.8
2017-05-23 10:00:00+00:00,23.5,763.5,42.5,2.5,10.0,689.4
2017-05-23 11:00:00+00:00,24.5,763.5,39.0,2.0,9.5,718.8
2017-05-23 12:00:00+00:00,25.5,763.5,39.5,2.5,10.5,744.0
2017-05-23 13:00:00+00:00,26.0,763.5,38.0,3.0,10.5,745.8
2017-05-23 14:00:00+00:00,25.0,763.15,40.5,4.0,10.5,740.4
2017-05-23 15:00:00+00:00,25.0,762.8,42.0,3.0,11.0,722.4
2017-05-23 16:00:00+00:00,25.0,762.8,43.0,4.0,11.5,718.8
2017-05-23 17:00:00+00:00,25.0,762.8,43.0,3.0,11.5,688.2
2017-05-23 18:00:00+00:00,23.5,762.8,50.0,3.5,12.5,548.4
2017-05-23 19:00:00+00:00,22.0,762.8,60.5,3.0,14.0,480.0
2017-05-23 20:00:00+00:00,20.5,763.5,68.5,2.0,14.5,444.0
2017-05-23 21:00:00+00:00,19.5,763.5,73.0,2.0,14.5,417.6
2017-05-23 22:00:00+00:00,18.0,764.3,80.5,1.0,14.5,348.6
2017-05-23 23:00:00+00:00,17.5,764.3,83.0,2.0,14.5,326.4
2017-05-24 00:00:00+00:00,16.5,764.3,83.0,2.0,13.5,302.4
2017-05-24 01:00:00+00:00,16.0,763.5,80.0,2.0,12.5,287.4
2017-05-24 02:00:00+00:00,14.5,763.5,77.0,2.0,10.5,280.2
2017-05-24 03:00:00+00:00,14.5,763.5,74.5,2.0,10.0,282.6
2017-05-24 04:00:00+00:00,15.0,763.5,72.0,2.0,10.0,300.0
2017-05-24 05:00:00+00:00,15.0,763.5,74.5,1.5,10.5,385.8
2017-05-24 06:00:00+00:00,16.0,763.5,70.0,2.0,10.5,460.2
2017-05-24 07:00:00+00:00,18.5,763.5,62.0,1.0,11.0,509.4
2017-05-24 08:00:00+00:00,19.5,763.5,64.0,2.5,12.5,601.2
2017-05-24 09:00:00+00:00,21.5,763.5,57.0,2.0,12.5,658.8
2017-05-24 10:00:00+00:00,23.5,763.5,47.0,2.0,11.5,690.0
2017-05-24 11:00:00+00:00,25.0,763.5,44.0,1.5,12.0,714.0
2017-05-24 12:00:00+00:00,25.5,763.5,39.5,2.5,10.5,726.6
2017-05-24 13:00:00+00:00,26.5,763.15,48.0,4.0,14.5,738.6
2017-05-24 14:00:00+00:00,26.5,762.8,38.0,4.0,11.0,720.6
2017-05-24 15:00:00+00:00,26.0,762.8,34.0,4.0,9.0,706.8
2017-05-24 16:00:00+00:00,24.0,762.8,45.5,4.0,11.5,716.4
2017-05-24 17:00:00+00:00,24.0,762.0,39.0,3.0,9.0,670.8
2017-05-24 18:00:00+00:00,24.5,762.0,36.5,3.0,8.5,555.0
2017-05-24 19:00:00+00:00,24.0,762.0,39.0,2.5,9.0,466.8
2017-05-24 20:00:00+00:00,21.5,762.0,42.0,2.0,8.0,451.2
2017-05-24 21:00:00+00:00,20.0,762.8,51.5,2.0,9.5,415.2
2017-05-24 22:00:00+00:00,18.5,762.8,60.0,2.0,10.5,358.8
2017-05-24 23:00:00+00:00,17.5,762.8,58.0,1.5,9.0,327.0
2017-05-25 00:00:00+00:00,17.0,762.8,52.0,2.0,7.0,297.6
2017-05-25 01:00:00+00:00,15.5,762.0,67.5,2.0,9.5,280.2
2017-05-25 02:00:00+00:00,15.5,762.0,80.0,2.0,12.0,280.8
2017-05-25 03:00:00+00:00,16.0,761.2,85.5,2.0,13.5,284.1
2017-05-25 04:00:00+00:00,15.5,760.85,74.5,2.0,11.0,290.21
2017-05-25 05:00:00+00:00,15.0,760.5,85.0,2.0,12.5,379.2
2017-05-25 06:00:00+00:00,15.5,760.5,79.5,2.0,12.0,453.0
2017-05-25 07:00:00+00:00,17.5,760.85,77.5,1.0,13.5,513.6
2017-05-25 08:00:00+00:00,17.5,762.0,75.5,2.5,13.0,602.4
2017-05-25 09:00:00+00:00,20.0,761.2,64.0,2.0,13.0,682.2
2017-05-25 10:00:00+00:00,20.5,761.2,62.0,2.5,13.0,702.0
2017-05-25 11:00:00+00:00,21.5,761.6,56.5,1.5,12.5,723.6
2017-05-25 12:00:00+00:00,23.5,761.2,47.0,1.5,11.5,744.6
2017-05-25 13:00:00+00:00,25.0,761.2,40.5,3.0,10.5,745.8
2017-05-25 14:00:00+00:00,26.0,760.85,37.0,2.0,10.0,732.6
2017-05-25 15:00:00+00:00,24.5,760.5,52.5,4.5,14.0,724.2
2017-05-25 16:00:00+00:00,24.0,760.5,50.0,4.0,13.0,718.2
2017-05-25 17:00:00+00:00,23.0,760.5,55.0,4.0,13.5,675.6
2017-05-25 18:00:00+00:00,23.0,760.5,59.0,3.0,14.5,501.6
2017-05-25 19:00:00+00:00,21.5,760.5,64.5,3.0,14.5,456.6
2017-05-25 20:00:00+00:00,20.0,760.85,66.5,2.5,13.5,441.6
2017-05-25 21:00:00+00:00,19.0,761.2,75.5,1.5,14.5,412.2
2017-05-25 22:00:00+00:00,18.0,761.6,80.5,1.5,14.5,353.4
2017-05-25 23:00:00+00:00,17.0,762.0,83.0,1.5,14.0,323.4
2017-05-26 00:00:00+00:00,17.0,762.0,80.0,2.0,13.5,292.8
2017-05-26 01:00:00+00:00,16.5,762.0,80.0,1.5,13.0,283.8
2017-05-26 02:00:00+00:00,16.0,762.0,83.0,1.5,13.0,280.2
2017-05-26 03:00:00+00:00,15.5,762.0,77.0,2.0,11.5,280.2
2017-05-26 04:00:00+00:00,15.0,762.0,63.0,1.5,8.0,287.4
2017-05-26 05:00:00+00:00,14.0,762.0,77.0,2.0,10.0,377.4
2017-05-26 06:00:00+00:00,15.0,762.0,68.0,3.0,9.0,464.4
2017-05-26 07:00:00+00:00,16.0,762.4,55.0,3.5,7.0,512.4
2017-05-26 08:00:00+00:00,18.0,762.8,51.0,3.5,7.5,597.6
2017-05-26 09:00:00+00:00,20.5,762.8,41.5,4.0,7.0,676.8
2017-05-26 10:00:00+00:00,22.5,762.8,34.5,3.0,6.0,686.4
2017-05-26 11:00:00+00:00,23.0,762.8,30.0,3.0,4.5,709.8
2017-05-26 12:00:00+00:00,24.0,762.0,29.0,3.0,5.0,726.0
2017-05-26 13:00:00+00:00,24.5,762.0,28.5,4.5,5.0,728.4
2017-05-26 14:00:00+00:00,26.0,761.2,26.0,3.0,5.0,717.0
2017-05-26 15:00:00+00:00,26.5,761.2,27.0,3.0,6.0,678.6
2017-05-26 16:00:00+00:00,25.5,760.5,35.0,5.0,9.0,688.2
2017-05-26 17:00:00+00:00,24.0,761.2,44.0,4.5,11.0,673.2
2017-05-26 18:00:00+00:00,23.0,761.2,47.0,3.5,11.0,531.0
2017-05-26 19:00:00+00:00,22.5,761.2,47.0,3.0,10.5,515.4
2017-05-26 20:00:00+00:00,20.5,761.2,58.5,3.0,12.0,463.2
2017-05-26 21:00:00+00:00,19.0,761.2,68.0,2.5,13.0,421.8
2017-05-26 22:00:00+00:00,18.0,762.0,73.0,2.0,13.0,361.2
2017-05-26 23:00:00+00:00,16.5,762.0,77.0,2.5,12.5,319.8
2017-05-27 00:00:00+00:00,17.0,762.4,66.0,1.5,10.5,291.6
2017-05-27 01:00:00+00:00,15.5,762.8,72.5,1.5,10.5,279.6
2017-05-27 02:00:00+00:00,15.0,762.8,74.5,1.0,10.5,273.6
2017-05-27 03:00:00+00:00,15.0,762.8,70.0,2.0,9.5,276.0
2017-05-27 04:00:00+00:00,15.0,762.8,70.0,2.5,9.5,277.2
2017-05-27 05:00:00+00:00,15.0,763.5,68.0,1.0,9.0,279.6
2017-05-27 06:00:00+00:00,14.5,763.5,72.0,1.5,9.5,276.6
2017-05-27 07:00:00+00:00,17.5,763.5,64.0,2.5,10.5,294.0
2017-05-27 08:00:00+00:00,19.5,763.9,50.5,3.0,9.0,415.2
2017-05-27 09:00:00+00:00,21.0,764.3,43.0,3.0,8.0,491.4
2017-05-27 10:00:00+00:00,23.0,764.3,37.0,2.0,7.5,526.2
2017-05-27 11:00:00+00:00,24.0,764.3,35.0,2.0,7.5,541.8
2017-05-27 12:00:00+00:00,24.5,764.3,30.5,2.5,6.0,553.2
2017-05-27 13:00:00+00:00,26.0,763.5,28.0,2.5,6.0,414.6
2017-05-27 14:00:00+00:00,27.0,763.5,30.0,2.5,8.0,405.6
2017-05-27 15:00:00+00:00,26.0,763.5,35.5,4.5,9.5,391.2
2017-05-27 16:00:00+00:00,26.0,762.8,35.5,4.0,9.5,386.4
2017-05-27 17:00:00+00:00,26.0,762.8,33.0,3.5,8.5,383.4
2017-05-27 18:00:00+00:00,25.0,762.8,37.5,3.5,9.5,370.8
2017-05-27 19:00:00+00:00,23.5,762.8,40.0,3.0,9.0,387.6
2017-05-27 20:00:00+00:00,21.5,762.8,46.5,3.0,9.5,390.0
2017-05-27 21:00:00+00:00,20.0,763.5,60.0,3.0,12.0,373.2
2017-05-27 22:00:00+00:00,18.5,764.3,60.0,2.5,10.5,324.0
2017-05-27 23:00:00+00:00,18.0,764.3,58.0,1.5,9.5,307.8
2017-05-28 00:00:00+00:00,16.5,764.65,63.5,1.5,9.5,290.4
2017-05-28 01:00:00+00:00,16.5,764.3,66.0,1.0,10.0,291.6
2017-05-28 02:00:00+00:00,16.0,764.3,65.5,1.0,9.5,288.6
2017-05-28 03:00:00+00:00,15.5,764.65,65.5,1.5,9.0,285.6
2017-05-28 04:00:00+00:00,15.5,765.0,63.5,2.0,8.5,284.4
2017-05-28 05:00:00+00:00,16.5,765.0,55.5,2.0,7.5,279.0
2017-05-28 06:00:00+00:00,16.5,765.0,56.0,2.0,7.5,278.4
2017-05-28 07:00:00+00:00,18.0,765.0,54.0,2.5,8.5,274.8
2017-05-28 08:00:00+00:00,20.5,765.0,44.5,4.0,8.0,280.8
2017-05-28 09:00:00+00:00,22.5,765.0,39.5,4.0,8.0,306.6
2017-05-28 10:00:00+00:00,24.5,765.0,33.0,3.0,7.0,343.8
2017-05-28 11:00:00+00:00,26.0,765.0,27.0,2.0,5.5,364.2
2017-05-28 12:00:00+00:00,27.0,765.0,24.0,3.0,5.0,377.4
2017-05-28 13:00:00+00:00,28.0,764.3,23.0,2.0,5.0,378.6
2017-05-28 14:00:00+00:00,28.5,763.9,23.5,3.0,5.5,369.0
2017-05-28 15:00:00+00:00,27.5,763.5,26.0,7.5,6.5,376.8
2017-05-28 16:00:00+00:00,27.5,763.9,27.0,5.0,7.0,368.4
2017-05-28 17:00:00+00:00,26.5,763.9,28.0,5.0,6.5,361.8
2017-05-28 18:00:00+00:00,25.5,763.9,31.0,4.0,7.0,358.2
2017-05-28 19:00:00+00:00,24.5,764.3,35.5,4.0,8.0,370.2
2017-05-28 20:00:00+00:00,22.5,764.3,45.5,2.5,10.0,384.6
2017-05-28 21:00:00+00:00,20.5,764.3,53.0,3.0,10.5,342.6
2017-05-28 22:00:00+00:00,20.0,764.65,56.0,2.0,11.0,321.0
2017-05-28 23:00:00+00:00,18.5,765.0,58.0,1.5,10.0,309.0
2017-05-29 00:00:00+00:00,17.5,764.3,57.5,2.0,9.0,277.2
2017-05-29 01:00:00+00:00,17.0,764.3,59.0,2.0,9.0,267.6
2017-05-29 02:00:00+00:00,16.5,763.9,59.5,2.5,8.5,259.8
2017-05-29 03:00:00+00:00,16.5,763.5,57.5,1.5,8.0,260.4
2017-05-29 04:00:00+00:00,15.0,763.5,63.0,1.0,8.0,265.8
2017-05-29 05:00:00+00:00,15.5,763.5,61.0,1.5,8.0,267.0
2017-05-29 06:00:00+00:00,17.0,763.5,57.5,1.5,8.5,264.0
2017-05-29 07:00:00+00:00,20.0,763.5,44.5,2.0,7.5,271.2
2017-05-29 08:00:00+00:00,23.5,763.5,33.5,2.0,6.5,287.4
2017-05-29 09:00:00+00:00,24.5,763.5,30.5,3.0,6.0,292.2
2017-05-29 10:00:00+00:00,25.0,763.5,30.0,3.0,6.0,315.0
2017-05-29 11:00:00+00:00,27.0,763.5,24.0,3.0,5.0,313.2
2017-05-29 12:00:00+00:00,26.0,763.5,30.0,3.0,7.0,327.6
2017-05-29 13:00:00+00:00,26.5,763.5,32.0,3.0,8.5,330.0
2017-05-29 14:00:00+00:00,26.5,763.5,30.0,4.0,7.5,328.2
2017-05-29 15:00:00+00:00,26.5,763.5,30.0,4.0,7.5,328.8
2017-05-29 16:00:00+00:00,26.0,763.5,32.0,4.0,8.0,322.2
2017-05-29 17:00:00+00:00,25.0,763.15,34.0,4.0,8.0,319.8
2017-05-29 18:00:00+00:00,25.0,762.8,33.0,3.5,7.5,334.2
2017-05-29 19:00:00+00:00,24.0,762.8,37.5,2.5,8.5,310.8
2017-05-29 20:00:00+00:00,22.5,762.8,45.5,1.5,10.0,309.0
2017-05-29 21:00:00+00:00,21.5,762.8,50.0,1.5,10.5,307.8
2017-05-29 22:00:00+00:00,19.5,762.8,56.0,1.5,10.5,307.8
2017-05-29 23:00:00+00:00,18.5,762.8,54.0,2.5,9.0,295.2
2017-05-30 00:00:00+00:00,18.5,762.8,52.5,2.0,8.5,286.8
2017-05-30 01:00:00+00:00,18.0,762.8,50.5,1.5,7.5,279.0
2017-05-30 02:00:00+00:00,17.0,762.8,50.5,1.0,6.5,277.8
2017-05-30 03:00:00+00:00,16.5,762.8,48.5,1.0,5.5,278.4
2017-05-30 04:00:00+00:00,16.0,762.8,50.0,1.5,5.5,350.4
2017-05-30 05:00:00+00:00,15.5,762.8,51.5,1.0,5.5,375.0
2017-05-30 06:00:00+00:00,17.0,762.8,45.0,1.0,5.0,454.2
2017-05-30 07:00:00+00:00,19.0,762.8,49.0,1.0,8.0,506.4
2017-05-30 08:00:00+00:00,20.5,763.15,44.5,1.5,8.0,600.0
2017-05-30 09:00:00+00:00,21.5,763.5,42.0,2.0,8.0,649.2
2017-05-30 10:00:00+00:00,24.5,763.5,34.0,2.0,7.5,703.8
2017-05-30 11:00:00+00:00,26.0,763.5,29.0,2.0,6.5,716.4
2017-05-30 12:00:00+00:00,27.0,763.5,31.0,3.5,8.5,733.8
2017-05-30 13:00:00+00:00,27.0,763.5,29.0,4.0,7.5,727.2
2017-05-30 14:00:00+00:00,26.5,763.5,32.0,4.0,8.5,727.8
2017-05-30 15:00:00+00:00,26.5,763.5,33.0,4.0,9.0,718.2
2017-05-30 16:00:00+00:00,26.0,763.5,34.0,3.5,9.0,702.0
2017-05-30 17:00:00+00:00,25.5,763.5,38.0,3.0,10.0,677.4
2017-05-30 18:00:00+00:00,25.0,763.5,34.0,3.0,8.0,490.8
2017-05-30 19:00:00+00:00,24.0,764.3,37.5,2.5,8.5,464.4
2017-05-30 20:00:00+00:00,22.5,764.3,41.0,2.0,8.5,428.4
2017-05-30 21:00:00+00:00,21.0,764.3,50.0,1.5,10.0,402.0
2017-05-30 22:00:00+00:00,18.5,764.65,58.0,1.5,10.0,342.6
2017-05-30 23:00:00+00:00,18.0,765.0,60.0,2.0,10.0,323.4
2017-05-31 00:00:00+00:00,17.0,765.0,64.0,2.5,10.0,296.4
2017-05-31 01:00:00+00:00,17.0,765.0,61.5,2.0,9.5,289.8
2017-05-31 02:00:00+00:00,16.5,765.0,63.5,2.0,9.5,281.4
2017-05-31 03:00:00+00:00,16.0,765.0,63.0,2.0,9.0,279.0
2017-05-31 04:00:00+00:00,15.0,765.0,65.5,2.0,8.5,319.2
2017-05-31 05:00:00+00:00,15.0,765.0,63.0,2.5,8.0,377.4
2017-05-31 06:00:00+00:00,17.0,765.8,59.5,2.0,9.0,450.6
2017-05-31 07:00:00+00:00,19.5,765.8,64.5,2.0,12.5,510.0
2017-05-31 08:00:00+00:00,21.5,765.8,57.0,2.5,12.5,612.0
2017-05-31 09:00:00+00:00,23.5,765.8,44.0,2.0,10.5,673.8
2017-05-31 10:00:00+00:00,24.0,765.8,37.5,3.0,8.5,696.0
2017-05-31 11:00:00+00:00,25.5,766.6,32.0,3.0,7.5,711.6
2017-05-31 12:00:00+00:00,26.5,765.8,33.0,3.0,9.0,746.4
2017-05-31 13:00:00+00:00,26.5,765.8,32.0,4.5,8.5,742.8
2017-05-31 14:00:00+00:00,26.5,765.8,34.0,5.0,9.5,735.0
2017-05-31 15:00:00+00:00,26.5,765.8,34.5,5.0,9.5,710.4
2017-05-31 16:00:00+00:00,26.5,765.4,33.0,4.5,9.0,713.4
2017-05-31 17:00:00+00:00,26.0,765.4,33.0,4.5,8.5,683.4
2017-05-31 18:00:00+00:00,26.0,765.0,32.0,4.0,8.0,511.2
2017-05-31 19:00:00+00:00,24.5,765.4,39.0,3.0,9.5,469.2
2017-05-31 20:00:00+00:00,23.0,765.8,44.0,1.5,10.0,442.2
2017-05-31 21:00:00+00:00,21.5,765.8,48.5,1.0,10.0,417.6
2017-05-31 22:00:00+00:00,20.5,765.8,51.5,1.0,10.0,367.8
2017-05-31 23:00:00+00:00,19.0,765.8,50.5,1.0,8.5,331.8
2017-06-01 00:00:00+00:00,18.0,765.8,52.0,2.0,8.0,300.0
2017-06-01 01:00:00+00:00,17.5,765.8,54.0,2.0,8.0,280.8
2017-06-01 02:00:00+00:00,17.5,765.8,56.0,2.0,8.5,280.2
2017-06-01 03:00:00+00:00,16.5,765.8,59.5,2.0,8.5,281.4
